_id,distance,gateway,major,majorminor,minor,rssi,timestamp,type,uuid
F0F8F2044F23,11.659144011798316,F3499FDED02E,10004,1000422222,22222,-92.0,1683709255,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,3.686945064519575,F3499FDED02E,10004,1000454480,54480,-77.0,1683709255,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,3.4145488738336014,F3499FDED02E,10002,100029586,9586,-76.0,1683709255,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,3.4145488738336014,F3499FDED02E,10002,100029571,9571,-76.0,1683709255,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,10.7977516232771,F3499FDED02E,10004,1000411111,11111,-91.0,1683709255,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,8.104723444370867,F3499FDED02E,10002,100029586,9586,-86.5,1683709256,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,5.249932877549594,F3499FDED02E,10002,100029571,9571,-81.0,1683709256,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
04EE03C47286,7.3564225445964135,F3499FDED02E,10004,1000454480,54480,-86.0,1683709256,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,10.7977516232771,F3499FDED02E,12303,1230329194,29194,-91.0,1683709256,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
087CBF000028,10.0,F3499FDED02E,10004,1000411111,11111,-90.0,1683709256,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F7252,5.843414133735177,F3499FDED02E,10065,100656666,6666,-98.0,1683709257,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,14.677992676220699,F3499FDED02E,10004,1000422222,22222,-95.0,1683709257,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,5.843414133735177,F3499FDED02E,10004,1000454480,54480,-83.0,1683709257,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,4.413122069649119,F3499FDED02E,10002,100029586,9586,-79.0,1683709257,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,3.550746969176588,F3499FDED02E,10002,100029571,9571,-76.5,1683709257,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,13.593563908785255,F3499FDED02E,12303,1230329194,29194,-94.0,1683709257,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
087CBF000028,10.7977516232771,F3499FDED02E,10004,1000411111,11111,-91.0,1683709257,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,13.091409013363464,F3499FDED02E,10004,1000422222,22222,-93.5,1683709258,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,5.8151137058811955,F3499FDED02E,10004,1000454480,54480,-82.0,1683709258,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,14.677992676220699,F3499FDED02E,10004,1000411111,11111,-95.0,1683709258,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,8.001901495887639,F3499FDED02E,10002,100029586,9586,-84.5,1683709258,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,4.862061159317768,F3499FDED02E,10002,100029571,9571,-80.0,1683709258,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,15.848931924611133,F3499FDED02E,10004,1000422222,22222,-96.0,1683709259,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,5.843414133735177,F3499FDED02E,10004,1000454480,54480,-83.0,1683709259,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,13.593563908785255,F3499FDED02E,10004,1000411111,11111,-94.0,1683709259,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,11.659144011798316,F3499FDED02E,10002,100029586,9586,-92.0,1683709259,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,7.3564225445964135,F3499FDED02E,10002,100029571,9571,-86.0,1683709259,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C630A073DD08,4.413122069649119,F3499FDED02E,10002,100029586,9586,-79.0,1683709260,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,3.550746969176588,F3499FDED02E,10002,100029571,9571,-76.5,1683709260,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,12.589254117941675,F3499FDED02E,10004,1000422222,22222,-93.0,1683709260,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,3.4145488738336014,F3499FDED02E,10004,1000454480,54480,-76.0,1683709260,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,9.261187281287935,F3499FDED02E,10004,1000411111,11111,-89.0,1683709260,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,12.589254117941675,F3499FDED02E,10004,1000422222,22222,-93.0,1683709261,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,8.576958985908941,F3499FDED02E,10004,1000454480,54480,-88.0,1683709261,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,13.593563908785255,F3499FDED02E,10004,1000411111,11111,-94.0,1683709261,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,8.001901495887639,F3499FDED02E,10002,100029586,9586,-84.5,1683709261,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,4.862061159317768,F3499FDED02E,10002,100029571,9571,-80.0,1683709261,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,14.721247916698193,F3499FDED02E,10004,1000422222,22222,-95.0,1683709262,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,4.628981503784389,F3499FDED02E,10004,1000454480,54480,-79.5,1683709262,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,12.195657766031177,F3499FDED02E,10004,1000411111,11111,-92.5,1683709262,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,9.000474691703156,F3499FDED02E,10002,100029586,9586,-87.5,1683709262,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,3.550746969176588,F3499FDED02E,10002,100029571,9571,-76.5,1683709262,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,10.7977516232771,F3499FDED02E,12303,1230329194,29194,-91.0,1683709262,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
C630A073DD08,4.413122069649119,F3499FDED02E,10002,100029586,9586,-79.0,1683709263,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,5.995753929871271,F3499FDED02E,10002,100029571,9571,-82.0,1683709263,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,13.593563908785255,F3499FDED02E,12303,1230329194,29194,-94.0,1683709263,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
087CBF000028,13.593563908785255,F3499FDED02E,10004,1000411111,11111,-94.0,1683709263,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,10.7977516232771,F3499FDED02E,10004,1000422222,22222,-91.0,1683709263,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,7.943282347242816,F3499FDED02E,10004,1000454480,54480,-87.0,1683709263,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,8.138099591230624,F3499FDED02E,10002,100029586,9586,-85.0,1683709264,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,9.261187281287935,F3499FDED02E,10004,1000411111,11111,-89.0,1683709264,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,6.131952025214258,F3499FDED02E,10002,100029571,9571,-82.5,1683709264,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,7.943282347242816,F3499FDED02E,12303,1230329194,29194,-87.0,1683709264,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
04EE03C47286,7.943282347242816,F3499FDED02E,10004,1000454480,54480,-87.0,1683709264,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,11.659144011798316,F3499FDED02E,10004,1000422222,22222,-92.0,1683709265,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,5.843414133735177,F3499FDED02E,10004,1000454480,54480,-83.0,1683709265,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,9.502629587124945,F3499FDED02E,10002,100029586,9586,-88.0,1683709265,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,3.4246113623439776,F3499FDED02E,10002,100029571,9571,-76.0,1683709265,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,11.659144011798316,F3499FDED02E,12303,1230329194,29194,-92.0,1683709265,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
F0F8F2044F23,1.2626353960291787,E06B09BAC79F,10004,1000422222,22222,-63.0,1683709266,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F7252,0.8576958985908941,E06B09BAC79F,10065,100656666,6666,-73.0,1683709266,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
