_id,distance,gateway,major,majorminor,minor,rssi,timestamp,type,uuid,tag,specificTag
C630A073DD08,1.7113283041617808,F3499FDED02E,10002,100029586,9586,-67.0,1683732878,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
087CBF000028,5.411695265464636,F3499FDED02E,10004,1000411111,11111,-82.0,1683732878,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C4FE51F6A878,0.790481197977491,E06B09BAC79F,10002,100029571,9571,-56.0,1683732879,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
C630A073DD08,0.7921707066867588,E06B09BAC79F,10002,100029586,9586,-56.5,1683732879,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,0.6812920690579612,E06B09BAC79F,10004,1000454480,54480,-55.0,1683732879,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
F0F8F2044F23,1.9952623149688795,E06B09BAC79F,10004,1000422222,22222,-69.0,1683732879,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
087CBF000028,2.319986434393509,F3499FDED02E,10004,1000411111,11111,-70.5,1683732879,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C4FE51F6A878,1.932881497096832,F3499FDED02E,10002,100029571,9571,-68.5,1683732879,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,2.9286445646252366,F3499FDED02E,10004,1000454480,54480,-74.0,1683732879,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
F0F8F2044F23,9.261187281287937,F3499FDED02E,10004,1000422222,22222,-89.0,1683732879,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C630A073DD08,1.4677992676220697,F3499FDED02E,10002,100029586,9586,-65.0,1683732879,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
C4FE51F6A878,1.0266268232592244,E06B09BAC79F,10002,100029571,9571,-60.0,1683732880,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
C630A073DD08,0.7210186559822058,E06B09BAC79F,10002,100029586,9586,-55.5,1683732880,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,1.4677992676220697,E06B09BAC79F,10004,1000454480,54480,-65.0,1683732880,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
F0F8F2044F23,1.3593563908785256,E06B09BAC79F,10004,1000422222,22222,-64.0,1683732880,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
087CBF000028,3.1622776601683795,E06B09BAC79F,10004,1000411111,11111,-75.0,1683732880,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C4FE51F6A878,2.160783691061253,F3499FDED02E,10002,100029571,9571,-70.0,1683732880,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
C630A073DD08,1.4677992676220697,F3499FDED02E,10002,100029586,9586,-65.0,1683732880,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,3.1622776601683795,F3499FDED02E,10004,1000454480,54480,-75.0,1683732880,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
F0F8F2044F23,6.812920690579613,F3499FDED02E,10004,1000422222,22222,-85.0,1683732880,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
087CBF000028,3.1622776601683795,F3499FDED02E,10004,1000411111,11111,-75.0,1683732880,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C4FE51F6A878,0.5211783800868679,E06B09BAC79F,10002,100029571,9571,-51.5,1683732881,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,1.0797751623277096,E06B09BAC79F,10004,1000454480,54480,-61.0,1683732881,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
087CBF000028,1.3593563908785256,E06B09BAC79F,10004,1000411111,11111,-64.0,1683732881,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C630A073DD08,0.7943282347242815,E06B09BAC79F,10002,100029586,9586,-57.0,1683732881,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
C4FE51F6A878,2.83708204583898,F3499FDED02E,10002,100029571,9571,-73.5,1683732881,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
C630A073DD08,2.240369878592755,F3499FDED02E,10002,100029586,9586,-70.5,1683732881,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,7.356422544596413,F3499FDED02E,10004,1000454480,54480,-86.0,1683732881,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
087CBF000028,2.712272579332028,F3499FDED02E,10004,1000411111,11111,-73.0,1683732881,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
04EE03C47286,0.7649852445919614,E06B09BAC79F,10004,1000454480,54480,-56.5,1683732882,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
F0F8F2044F23,1.4721247916698197,E06B09BAC79F,10004,1000422222,22222,-65.0,1683732882,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C4FE51F6A878,0.8260120666575879,E06B09BAC79F,10002,100029571,9571,-57.5,1683732882,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
087CBF000028,1.7163714949417024,E06B09BAC79F,10004,1000411111,11111,-67.0,1683732882,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C630A073DD08,1.3633623397081185,E06B09BAC79F,10002,100029586,9586,-64.0,1683732882,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,2.8704269704936136,F3499FDED02E,10004,1000454480,54480,-73.5,1683732882,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
F0F8F2044F23,5.999005689104596,F3499FDED02E,10004,1000422222,22222,-83.0,1683732882,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C4FE51F6A878,3.697810289684287,F3499FDED02E,10002,100029571,9571,-77.0,1683732882,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
087CBF000028,3.4145488738336014,F3499FDED02E,10004,1000411111,11111,-76.0,1683732882,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C630A073DD08,1.8111169788269763,F3499FDED02E,10002,100029586,9586,-67.5,1683732882,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
C4FE51F6A878,0.7921707066867588,E06B09BAC79F,10002,100029571,9571,-56.5,1683732883,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
DC0D300F720A,1.9952623149688795,E06B09BAC79F,12303,1230329194,29194,-69.0,1683732883,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77,Room1,-
C630A073DD08,0.9972838331269044,E06B09BAC79F,10002,100029586,9586,-59.5,1683732883,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,0.8576958985908941,E06B09BAC79F,10004,1000454480,54480,-58.0,1683732883,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
F0F8F2044F23,1.3593563908785256,E06B09BAC79F,10004,1000422222,22222,-64.0,1683732883,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
087CBF000028,1.847849797422291,E06B09BAC79F,10004,1000411111,11111,-68.0,1683732883,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
C4FE51F6A878,4.502845896951778,F3499FDED02E,10002,100029571,9571,-79.0,1683732883,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
DC0D300F720A,6.309573444801933,F3499FDED02E,12303,1230329194,29194,-84.0,1683732883,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77,Room1,-
C630A073DD08,1.7113283041617808,F3499FDED02E,10002,100029586,9586,-67.0,1683732883,1AFF4C000215,0112233445566778899AABBCCDDEEFF0,Room1,-
04EE03C47286,5.843414133735177,F3499FDED02E,10004,1000454480,54480,-83.0,1683732883,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
F0F8F2044F23,11.659144011798316,F3499FDED02E,10004,1000422222,22222,-92.0,1683732883,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825,Room1,-
