_id,distance,gateway,major,majorminor,minor,rssi,timestamp,type,uuid
04EE03C47286,2.154434690031884,E06B09BAC79F,10004,1000454480,54480,-70.0,1683963737,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,3.4145488738336014,E06B09BAC79F,10004,1000422222,22222,-76.0,1683963737,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,2.333160560770732,E06B09BAC79F,10002,100029586,9586,-71.0,1683963737,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,10.7977516232771,E06B09BAC79F,10004,1000411111,11111,-91.0,1683963737,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,1.535342347520153,E06B09BAC79F,10002,100029571,9571,-65.5,1683963737,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,6.812920690579613,E06B09BAC79F,12303,1230329194,29194,-85.0,1683963737,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
04EE03C47286,1.9952623149688795,E06B09BAC79F,10004,1000454480,54480,-69.0,1683963738,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,3.1622776601683795,E06B09BAC79F,10004,1000411111,11111,-75.0,1683963738,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,4.298662347082277,E06B09BAC79F,10004,1000422222,22222,-79.0,1683963738,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,3.004995325622029,E06B09BAC79F,10002,100029586,9586,-73.0,1683963738,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,1.535342347520153,E06B09BAC79F,10002,100029571,9571,-65.5,1683963738,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,3.1622776601683795,E06B09BAC79F,12303,1230329194,29194,-75.0,1683963738,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
DC0D300F7252,4.641588833612778,E06B09BAC79F,10065,100656666,6666,-95.0,1683963738,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,5.9867299303099815,E06B09BAC79F,10004,1000411111,11111,-81.0,1683963739,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,3.5054674632071525,E06B09BAC79F,10004,1000422222,22222,-76.0,1683963739,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,2.505063728795335,E06B09BAC79F,10002,100029586,9586,-71.5,1683963739,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,1.5263462300415915,E06B09BAC79F,10002,100029571,9571,-65.5,1683963739,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F7252,2.51188643150958,E06B09BAC79F,10065,100656666,6666,-87.0,1683963739,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.7113283041617808,E06B09BAC79F,10004,1000454480,54480,-67.0,1683963739,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,3.171596719229419,E06B09BAC79F,10002,100029586,9586,-75.0,1683963740,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,1.847849797422291,E06B09BAC79F,10002,100029571,9571,-68.0,1683963740,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,2.712272579332028,E06B09BAC79F,10004,1000411111,11111,-73.0,1683963740,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,2.326305067153626,E06B09BAC79F,10004,1000454480,54480,-71.0,1683963740,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
