_id,distance,gateway,major,majorminor,minor,rssi,timestamp,type,uuid
C630A073DD08,1.0,F3499FDED02E,10002,100029586,9586,-60.0,1683981211,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,2.326305067153626,F3499FDED02E,10004,1000411111,11111,-71.0,1683981211,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,2.8204585719786324,F3499FDED02E,10004,1000422222,22222,-73.5,1683981212,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.4606905215488366,F3499FDED02E,10004,1000454480,54480,-64.0,1683981212,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.8406460345289806,F3499FDED02E,10002,100029571,9571,-57.5,1683981212,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C630A073DD08,1.75594321575479,F3499FDED02E,10002,100029586,9586,-66.0,1683981212,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,2.51188643150958,F3499FDED02E,10004,1000411111,11111,-72.0,1683981212,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.9630593640643967,F3499FDED02E,10002,100029571,9571,-59.5,1683981213,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C630A073DD08,1.0460165646543125,F3499FDED02E,10002,100029586,9586,-60.5,1683981213,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,1.9952623149688795,F3499FDED02E,10004,1000411111,11111,-69.0,1683981213,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,2.712272579332028,F3499FDED02E,10004,1000422222,22222,-73.0,1683981213,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.2589254117941673,F3499FDED02E,10004,1000454480,54480,-63.0,1683981213,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,3.9810717055349722,F3499FDED02E,12303,1230329194,29194,-78.0,1683981213,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
C4FE51F6A878,0.9801213179520566,F3499FDED02E,10002,100029571,9571,-59.5,1683981214,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,4.762596634955821,F3499FDED02E,10004,1000411111,11111,-79.0,1683981214,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,2.903751617396305,F3499FDED02E,10002,100029586,9586,-71.0,1683981214,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,6.309573444801933,F3499FDED02E,10004,1000422222,22222,-84.0,1683981214,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.0,F3499FDED02E,10004,1000454480,54480,-60.0,1683981214,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,5.411695265464636,F3499FDED02E,12303,1230329194,29194,-82.0,1683981214,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
C4FE51F6A878,0.8984358728300125,F3499FDED02E,10002,100029571,9571,-58.0,1683981215,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,2.712272579332028,F3499FDED02E,10004,1000422222,22222,-73.0,1683981215,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.4677992676220695,F3499FDED02E,10004,1000454480,54480,-65.0,1683981215,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,1.4264791067798868,F3499FDED02E,10002,100029586,9586,-63.5,1683981215,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,4.641588833612778,F3499FDED02E,10004,1000411111,11111,-80.0,1683981215,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,1.9952623149688795,F3499FDED02E,12303,1230329194,29194,-69.0,1683981215,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
04EE03C47286,1.2589254117941673,F3499FDED02E,10004,1000454480,54480,-63.0,1683981216,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.8678211272298206,F3499FDED02E,10002,100029571,9571,-58.0,1683981216,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C630A073DD08,1.2626353960291787,F3499FDED02E,10002,100029586,9586,-63.0,1683981216,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F7252,0.8576958985908941,F3499FDED02E,10065,100656666,6666,-73.0,1683981216,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,2.712272579332028,F3499FDED02E,10004,1000411111,11111,-73.0,1683981216,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,1.847849797422291,F3499FDED02E,10004,1000422222,22222,-68.0,1683981216,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,2.712272579332028,F3499FDED02E,12303,1230329194,29194,-73.0,1683981216,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
C4FE51F6A878,0.5843414133735176,F3499FDED02E,10002,100029571,9571,-53.0,1683981217,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,2.326305067153626,F3499FDED02E,10004,1000411111,11111,-71.0,1683981217,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,0.8678211272298206,F3499FDED02E,10002,100029586,9586,-58.0,1683981217,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F7252,0.7943282347242815,F3499FDED02E,10065,100656666,6666,-72.0,1683981217,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,1.7113283041617808,F3499FDED02E,10004,1000422222,22222,-67.0,1683981217,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.0797751623277096,F3499FDED02E,10004,1000454480,54480,-61.0,1683981217,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,1.9952623149688795,F3499FDED02E,10004,1000411111,11111,-69.0,1683981218,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.7443266215355437,F3499FDED02E,10002,100029571,9571,-56.0,1683981218,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C630A073DD08,1.9328814970968322,F3499FDED02E,10002,100029586,9586,-68.5,1683981218,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F7252,1.2589254117941673,F3499FDED02E,10065,100656666,6666,-78.0,1683981218,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,1.4677992676220695,F3499FDED02E,10004,1000422222,22222,-65.0,1683981218,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.1659144011798317,F3499FDED02E,10004,1000454480,54480,-62.0,1683981218,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.9236032351188965,F3499FDED02E,10002,100029571,9571,-58.5,1683981219,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,1.2589254117941673,F3499FDED02E,10004,1000422222,22222,-63.0,1683981219,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,3.686945064519575,F3499FDED02E,10004,1000454480,54480,-77.0,1683981219,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,1.6262118976412097,F3499FDED02E,10002,100029586,9586,-65.0,1683981219,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F7252,0.8576958985908941,F3499FDED02E,10065,100656666,6666,-73.0,1683981219,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,2.712272579332028,F3499FDED02E,10004,1000411111,11111,-73.0,1683981219,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,1.1659144011798317,F3499FDED02E,10004,1000422222,22222,-62.0,1683981220,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.1659144011798317,F3499FDED02E,10004,1000454480,54480,-62.0,1683981220,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.7921707066867588,F3499FDED02E,10002,100029571,9571,-56.5,1683981220,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,1.7113283041617808,F3499FDED02E,10004,1000411111,11111,-67.0,1683981220,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,0.7694939838244277,F3499FDED02E,10002,100029586,9586,-56.5,1683981220,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,1.8532953095653302,F3499FDED02E,10004,1000411111,11111,-68.0,1683981221,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.9288479492954471,F3499FDED02E,10002,100029571,9571,-59.0,1683981221,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C630A073DD08,1.0829572005899157,F3499FDED02E,10002,100029586,9586,-61.0,1683981221,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,1.1659144011798317,F3499FDED02E,10004,1000422222,22222,-62.0,1683981221,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.1659144011798317,F3499FDED02E,10004,1000454480,54480,-62.0,1683981221,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,1.9952623149688795,F3499FDED02E,12303,1230329194,29194,-69.0,1683981221,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
C4FE51F6A878,0.6112307978022125,F3499FDED02E,10002,100029571,9571,-53.5,1683981222,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C630A073DD08,1.3926960172560385,F3499FDED02E,10002,100029586,9586,-62.0,1683981222,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,1.3593563908785256,F3499FDED02E,10004,1000422222,22222,-64.0,1683981222,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,1.1659144011798317,F3499FDED02E,10004,1000454480,54480,-62.0,1683981222,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,1.4677992676220695,F3499FDED02E,10004,1000411111,11111,-65.0,1683981222,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.7505936168136361,F3499FDED02E,10002,100029571,9571,-55.5,1683981223,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,1.0797751623277096,F3499FDED02E,10004,1000422222,22222,-61.0,1683981223,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,0.6812920690579612,F3499FDED02E,10004,1000454480,54480,-55.0,1683981223,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,0.9801213179520566,F3499FDED02E,10002,100029586,9586,-59.5,1683981223,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
087CBF000028,8.576958985908941,F3499FDED02E,10004,1000411111,11111,-88.0,1683981223,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,1.7113283041617808,F3499FDED02E,12303,1230329194,29194,-67.0,1683981224,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
F0F8F2044F23,1.6578245325221803,F3499FDED02E,10004,1000422222,22222,-66.5,1683981224,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
04EE03C47286,0.8971641173621407,F3499FDED02E,10004,1000454480,54480,-58.5,1683981224,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,1.9215560561955853,F3499FDED02E,10004,1000411111,11111,-68.5,1683981224,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,0.6076493789268554,F3499FDED02E,10002,100029571,9571,-53.5,1683981224,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
